,x,y,s,R,vx_entry,time,acceleration,vel_fi,vel_ri,vx_max,vx_exit,energy_spent,lateral_acc,time_total,pot
804,29.517497107908703,-28.92390902841112,0.0611543257232676,459.6921463265682,21.37779376262192,0.0028593366924316165,6.851349899533607,33.29511773786174,33.29511773786174,33.29511773786174,21.39738964626945,113.12721451804182,0.9950769935301728,5.438290525735349,49.62434637553666
805,29.57373236033376,-28.94793917488087,0.0611530762616107,461.7726572907417,21.39738964626945,0.002856661773272341,6.853297024935466,33.29511773786174,33.29511773786174,33.29511773786174,21.416972791576388,113.15705281452404,0.9924091444229263,5.441147187508621,49.68549945179827
806,29.629969645648263,-28.971961382870845,0.0611518452320371,463.87285556801567,21.416972791576388,0.0028539942973882584,6.855255140865228,33.29511773786174,33.29511773786174,33.29511773786174,21.436543270455175,113.18710537808562,0.9897237016757979,5.4440011818060094,49.74665129703031
807,29.686208965224424,-28.99597569337299,0.0611506326198612,465.99301340072736,21.436543270455175,0.0028513342294314856,6.857224240670402,33.29511773786174,33.29511773786174,33.29511773786174,21.456101154504957,113.21737208997546,0.9870206702991697,5.446852516035441,49.807801929650175
808,29.74245032043441,-29.01998214737922,0.0611494384105918,468.1334171657908,21.456101154504957,0.0028486815342938644,6.859204314914602,33.29511773786174,33.29511773786174,33.29511773786174,21.47564651503551,113.2478527861447,0.9843000362588633,5.449701197569735,49.86895136806077
809,29.79869371265046,-29.043980785881484,0.0611482625896722,470.2943441782507,21.47564651503551,0.002846036177093568,6.8611953618738735,33.29511773786174,33.29511773786174,33.29511773786174,21.495179423036788,113.27854743006425,0.9815618158381735,5.452547233746828,49.930099630650446
810,29.85493914324476,-29.06797164987171,0.0611471051426742,472.4760925676836,21.495179423036788,0.0028433981231822435,6.863197368497527,33.29511773786174,33.29511773786174,33.29511773786174,21.514699949212524,113.30945579873966,0.9788059928928788,5.45539063187001,49.99124673579312
811,29.9111866135895,-29.09195478034183,0.0611459660552292,474.6789485577909,21.514699949212524,0.0028407673381402316,6.865210332870114,33.29511773786174,33.29511773786174,33.29511773786174,21.534208163945166,113.34057785343488,0.9760325875866556,5.458231399208151,50.05239270184835
812,29.967436125056885,-29.11593021828377,0.061144845313053,476.9032188282079,21.534208163945166,0.002838143787776381,6.867234240102326,33.29511773786174,33.29511773786174,33.29511773786174,21.55370413732591,113.37191334168062,0.9732415892703421,5.4610695429959275,50.1135375471614
813,30.02368767901913,-29.13989800468948,0.0611437429018426,479.1492084198528,21.55370413732591,0.002835527438120252,6.869269085206559,33.29511773786174,33.29511773786174,33.29511773786174,21.573187939145367,113.40346217475026,0.9704330026492735,5.4639050704340475,50.17468129006324
814,30.079941276848405,-29.16385818055087,0.0611426588074841,481.4172268013773,21.573187939145367,0.0028329182554311036,6.871314859281816,33.29511773786174,33.29511773786174,33.29511773786174,21.592659638888353,113.43522419996322,0.9676068352965246,5.466737988689479,50.235823948870724
815,30.136196919916934,-29.187810786859888,0.0611415930158327,483.7076085491855,21.592659638888353,0.0028303162061832435,6.873371550929022,33.29511773786174,33.29511773786174,33.29511773786174,21.61211930578211,113.46719922364636,0.9647630565790608,5.469568304895661,50.29696554188656
816,30.192454609596908,-29.211755864608467,0.0611405455128498,486.0206633490136,21.61211930578211,0.0028277212570718383,6.875439165150706,33.29511773786174,33.29511773786174,33.29511773786174,21.631567008732535,113.49938732338623,0.9619016983673357,5.472396026152733,50.358106087399406
817,30.24871434726053,-29.23569345478853,0.0611395162845531,488.3567341860945,21.631567008732535,0.0028251333750098943,6.877517683819985,33.29511773786174,33.29511773786174,33.29511773786174,21.65100281637455,113.53178819534776,0.9590227386684276,5.475221159527743,50.41924560368396
818,30.30497613428001,-29.259623598392025,0.0611385053170185,490.7161511197188,21.65100281637455,0.0028225525271256303,6.879607105964652,33.29511773786174,33.29511773786174,33.29511773786174,21.670426797039518,113.5644018192949,0.9561261940673949,5.478043712054869,50.48038410900098
819,30.361239972027548,-29.283546336410872,0.0611375125963927,493.099258417453,21.670426797039518,0.0028199786807629555,6.881707418479588,33.29511773786174,33.29511773786174,33.29511773786174,21.68983901876567,113.59722797513592,0.9532120660915695,5.480863690735632,50.541521621597376
820,30.417505861875327,-29.30746170983701,0.0611365381089008,495.50640964450633,21.68983901876567,0.0028174118034789337,6.883818611316391,33.29511773786174,33.29511773786174,33.29511773786174,21.709239549308435,113.63026649368639,0.9502803515241829,5.483681102539111,50.60265815970627
821,30.47377380519556,-29.331369759662376,0.0611355818407993,497.937953881884,21.709239549308435,0.0028148518630409544,6.885940677471252,33.29511773786174,33.29511773786174,33.29511773786174,21.728628456116912,113.66351725637684,0.9473310691357413,5.486495954402152,50.663793741547074
822,30.530043803360435,-29.35527052687889,0.0611346437784662,500.394261921389,21.728628456116912,0.002812298827428994,6.888073600978962,33.29511773786174,33.29511773786174,33.29511773786174,21.748005806363324,113.69697999724055,0.9443642097011196,5.489308253229581,50.72492838532554
823,30.586315857742168,-29.3791640524785,0.0611337239082774,502.875710980696,21.748005806363324,0.0028097526648260536,6.8902173756997955,33.29511773786174,33.29511773786174,33.29511773786174,21.76737166695038,113.73065461279268,0.9413797660619502,5.492118005894407,50.78606210923382
824,30.64258996971295,-29.403050377453123,0.0611328222167296,505.38268884339766,21.76737166695038,0.0028072133436212324,6.892371997538479,33.29511773786174,33.29511773786174,33.29511773786174,21.786726104521346,113.76454103381303,0.9383777257132796,5.494925219238028,50.847194931450545
825,30.698866140644984,-29.42692954279471,0.0611319386903586,507.9155781689987,21.786726104521346,0.002804680832405576,6.89453746540035,33.29511773786174,33.29511773786174,33.29511773786174,21.806069185433778,113.79863924097334,0.9353581002784462,5.497729900070434,50.908326870140904
826,30.755144371910475,-29.450801589495185,0.061131073315748,510.4747672943829,21.806069185433778,0.002802155099973478,6.896713768262404,33.29511773786174,33.29511773786174,33.29511773786174,21.825400975747943,113.83294905145196,0.9323209051625141,5.500532055170407,50.96945794345665
827,30.81142466488161,-29.474666558546467,0.0611302260796076,513.0606599086868,21.825400975747943,0.0027996361153246356,6.898900890370759,33.29511773786174,33.29511773786174,33.29511773786174,21.844721541241494,113.86747020487608,0.9292661422278434,5.503331691285732,51.03058816953626
828,30.8677070209306,-29.49852449094051,0.0611293969686574,515.6736778901969,21.844721541241494,0.0027971238476545836,6.901098820590802,33.29511773786174,33.29511773786174,33.29511773786174,21.864030947437197,113.9022025174337,0.9261937956252303,5.506128815133387,51.09171756650492
829,30.92399144142965,-29.52237542766924,0.0611285859696799,518.3142448342791,21.864030947437197,0.002794618266354359,6.903307557115299,33.29511773786174,33.29511773786174,33.29511773786174,21.883329259596362,113.93714595967113,0.9231038622601689,5.50892343339974,51.152846152474595
830,30.98027792775094,-29.546219409724586,0.0611277930695863,520.9827851877412,21.883329259596362,0.0027921193410137615,6.905527095240943,33.29511773786174,33.29511773786174,33.29511773786174,21.90261654270022,113.97230045486364,0.9199963531956092,5.511715552740755,51.21397394554418
831,31.036566481266696,-29.570056478098486,0.061127018255269,523.6797374417147,21.90261654270022,0.00278962704141399,6.907757423024711,33.29511773786174,33.29511773786174,33.29511773786174,21.92189286145675,114.0076658070544,0.9168712703576789,5.5145051797821685,51.27510096379945
832,31.0928571033491,-29.59388667378287,0.0611262615137556,526.4055475990947,21.92189286145675,0.0027871413375329225,6.9099985303981795,33.29511773786174,33.29511773786174,33.29511773786174,21.94115828030011,114.04324185177222,0.9137286186664832,5.517292321119702,51.33622722531321
833,31.14914979537036,-29.617710037769672,0.0611255228321019,529.1606702597563,21.94115828030011,0.002784662199538966,6.912250406508931,33.29511773786174,33.29511773786174,33.29511773786174,21.960412863389756,114.07902841195217,0.9105684044594428,5.520076983319241,51.39735274814531
